app,func,end_timestamp,duration,arrival_time,trace_id,arrival_time_norm,func_id,arrival_time_hr
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288699.67465901375,0.052,699.622659013723,20,699.622659013723,resnet50,0.19433962750381195
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288701.30337691307,0.039,701.2643769130809,20,701.2643769130809,resnet50,0.1947956602536336
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288703.0009329319,0.038,702.9629329318996,20,702.9629329318996,resnet50,0.1952674813699721
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288708.15352988243,0.038,708.1155298824306,20,708.1155298824306,resnet50,0.19669875830067515
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288709.4226989746,0.039,709.3836989746196,20,709.3836989746196,resnet50,0.1970510274929499
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288711.212223053,0.041,711.171223052952,20,711.171223052952,resnet50,0.19754756195915332
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288713.5171070099,0.038,713.4791070098872,20,713.4791070098872,resnet50,0.1981886408360798
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288714.9136490822,0.041,714.8726490821573,20,714.8726490821573,resnet50,0.19857573585615482
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288716.66307997704,0.039,716.6240799770458,20,716.6240799770458,resnet50,0.19906224443806828
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288720.08346009254,0.04,720.0434600925655,20,720.0434600925655,resnet50,0.20001207224793485
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288721.64447903633,0.039,721.6054790363414,20,721.6054790363414,resnet50,0.20044596639898374
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288723.7182869911,0.039,723.6792869911296,20,723.6792869911296,resnet50,0.20102202416420267
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288725.7547750473,0.039,725.7157750473125,20,725.7157750473125,resnet50,0.20158771529092015
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288727.3717780113,0.038,727.3337780113216,20,727.3337780113216,resnet50,0.20203716055870044
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288728.63166594505,0.041,728.5906659450266,20,728.5906659450266,resnet50,0.20238629609584072
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288730.11571097374,0.04,730.0757109737606,20,730.0757109737606,resnet50,0.20279880860382238
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288731.70241594315,0.043,731.6594159431406,20,731.6594159431406,resnet50,0.2032387266508724
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288733.3461999893,0.04,733.3061999893398,20,733.3061999893398,resnet50,0.2036961666637055
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288736.8469159603,0.039,736.8079159603221,20,736.8079159603221,resnet50,0.20466886554453392
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288741.77981996536,0.037,741.7428199653514,20,741.7428199653514,resnet50,0.2060396722125976
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288743.960324049,0.044,743.9163240490016,20,743.9163240490016,resnet50,0.20664342334694488
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288752.24908208847,0.038,752.21108208847,20,752.21108208847,resnet50,0.20894752280235276
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288754.4428360462,0.051,754.3918360462412,20,754.3918360462412,resnet50,0.20955328779062257
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288756.2125840187,0.042,756.1705840186914,20,756.1705840186914,resnet50,0.2100473844496365
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288762.1717479229,0.042,762.1297479228815,20,762.1297479228815,resnet50,0.21170270775635597
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288764.05081391335,0.04,764.0108139133663,20,764.0108139133663,resnet50,0.2122252260870462
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288765.79146695137,0.041,765.7504669513437,20,765.7504669513437,resnet50,0.2127084630420399
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288767.6425230503,0.042,767.6005230502924,20,767.6005230502924,resnet50,0.2132223675139701
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288769.2729101181,0.041,769.2319101180765,20,769.2319101180765,resnet50,0.2136755305883546
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288771.10006809235,0.041,771.0590680923196,20,771.0590680923196,resnet50,0.2141830744700888
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288774.0002090931,0.085,773.9152090930729,20,773.9152090930729,resnet50,0.21497644697029802
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288774.7374660969,0.039,774.6984660968883,20,774.6984660968883,resnet50,0.21519401836024674
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288776.3159470558,0.04,776.2759470558376,20,776.2759470558376,resnet50,0.21563220751551043
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288802.1171569824,0.04,802.0771569824428,20,802.0771569824428,resnet50,0.22279921027290078
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288837.3519089222,0.041,837.3109089221689,20,837.3109089221689,resnet50,0.23258636358949136
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288839.37701010704,0.047,839.3300101070199,20,839.3300101070199,resnet50,0.23314722502972776
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288841.197824955,0.04,841.1578249550075,20,841.1578249550075,resnet50,0.23365495137639097
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288854.0273549557,0.039,853.9883549556835,20,853.9883549556835,resnet50,0.23721898748768985
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288874.73085188866,0.069,874.6618518886389,20,874.6618518886389,resnet50,0.24296162552462192
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288878.4825398922,0.041,878.4415398921701,20,878.4415398921701,resnet50,0.24401153885893614
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288880.3182990551,0.039,880.2792990551097,20,880.2792990551097,resnet50,0.24452202751530827
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288894.0432970524,0.042,894.0012970523676,20,894.0012970523676,resnet50,0.24833369362565766
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288896.208122015,0.095,896.1131220150273,20,896.1131220150273,resnet50,0.24892031167084092
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288898.3214249611,0.038,898.2834249610896,20,898.2834249610896,resnet50,0.24952317360030268
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288900.1635940075,0.041,900.1225940074655,20,900.1225940074655,resnet50,0.25003405389096267
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288902.074862957,0.053,902.0218629569863,20,902.0218629569863,resnet50,0.25056162859916287
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288925.91147994995,0.043,925.868479949946,20,925.868479949946,resnet50,0.257185688874985
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288927.8484239578,0.039,927.809423957835,20,927.809423957835,resnet50,0.2577248399882875
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288934.884814024,0.041,934.843814023945,20,934.843814023945,resnet50,0.25967883722887364
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288936.634732008,0.04,936.5947320080013,20,936.5947320080013,resnet50,0.26016520333555593
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288941.8993809223,0.047,941.852380922297,20,941.852380922297,resnet50,0.26162566136730475
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288943.4502110481,0.044,943.4062110481318,20,943.4062110481318,resnet50,0.26205728084670327
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288944.88118195534,0.045,944.8361819553538,20,944.8361819553538,resnet50,0.26245449498759826
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288946.3804690838,0.051,946.3294690838084,20,946.3294690838084,resnet50,0.26286929696772454
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288948.4369339943,0.05,948.3869339943049,20,948.3869339943049,resnet50,0.26344081499841804
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288950.1380159855,0.051,950.0870159855112,20,950.0870159855112,resnet50,0.26391305999597536
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288951.9902830124,0.043,951.947283012385,20,951.947283012385,resnet50,0.2644298008367736
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288955.0841360092,0.46,954.6241360091954,20,954.6241360091954,resnet50,0.2651733711136654
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288966.3846809864,0.047,966.3376809863839,20,966.3376809863839,resnet50,0.2684271336073289
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288968.74429798126,0.04,968.7042979812832,20,968.7042979812832,resnet50,0.2690845272170231
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288972.54476594925,0.039,972.5057659492595,20,972.5057659492595,resnet50,0.270140490541461
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288997.85293602943,0.038,997.8149360294337,20,997.8149360294337,resnet50,0.2771708155637316
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,288999.21291399,0.096,999.1169139900012,20,999.1169139900012,resnet50,0.27753247610833365
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289000.56899404526,0.043,1000.5259940452524,20,1000.5259940452524,resnet50,0.27792388723479233
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289002.0561630726,0.052,1002.0041630725609,20,1002.0041630725609,resnet50,0.278334489742378
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289003.2867410183,0.042,1003.2447410182795,20,1003.2447410182795,resnet50,0.27867909472729985
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289004.72165203094,0.041,1004.6806520309183,20,1004.6806520309183,resnet50,0.2790779588974773
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289006.02978396416,0.04,1005.9897839641781,20,1005.9897839641781,resnet50,0.27944160665671613
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289007.6601829529,0.039,1007.6211829528911,20,1007.6211829528911,resnet50,0.27989477304246974
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289010.4801518917,0.04,1010.4401518917293,20,1010.4401518917293,resnet50,0.2806778199699248
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289011.9367620945,0.037,1011.8997620944865,20,1011.8997620944865,resnet50,0.2810832672484685
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289013.3326499462,0.047,1013.2856499461923,20,1013.2856499461923,resnet50,0.2814682360961645
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289014.70399594307,0.045,1014.6589959430858,20,1014.6589959430858,resnet50,0.2818497210953016
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289016.1281480789,0.043,1016.0851480789133,20,1016.0851480789133,resnet50,0.2822458744663648
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289017.5675880909,0.041,1017.5265880908701,20,1017.5265880908701,resnet50,0.28264627446968615
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289019.2868769169,0.04,1019.2468769169063,20,1019.2468769169063,resnet50,0.2831241324769184
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289031.09368896484,0.039,1031.054688964854,20,1031.054688964854,resnet50,0.286404080268015
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289035.3839008808,0.041,1035.342900880787,20,1035.342900880787,resnet50,0.2875952502446631
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289039.99103307724,0.039,1039.9520330772502,20,1039.9520330772502,resnet50,0.28887556474368065
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289041.26630711555,0.037,1041.2293071155436,20,1041.2293071155436,resnet50,0.289230363087651
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289042.88186597824,0.038,1042.8438659782405,20,1042.8438659782405,resnet50,0.28967885166062235
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289053.1537940502,0.038,1053.1157940502162,20,1053.1157940502162,resnet50,0.29253216501394896
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289066.3077099323,0.039,1066.2687099323375,20,1066.2687099323375,resnet50,0.2961857527589826
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289090.85019898415,0.038,1090.8121989841457,20,1090.8121989841457,resnet50,0.3030033886067071
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289097.18678689003,0.038,1097.1487868900294,20,1097.1487868900294,resnet50,0.3047635519138971
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289099.55446505547,0.041,1099.5134650554392,20,1099.5134650554392,resnet50,0.30542040695984424
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289100.8557600975,0.036,1100.8197600974818,20,1100.8197600974818,resnet50,0.30578326669374495
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289102.15928697586,0.043,1102.1162869758555,20,1102.1162869758555,resnet50,0.30614341304884873
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289103.5828061104,0.038,1103.5448061103816,20,1103.5448061103816,resnet50,0.30654022391955044
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289105.3610239029,0.04,1105.321023902914,20,1105.321023902914,resnet50,0.30703361775080945
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289109.0941250324,0.036,1109.058125032403,20,1109.058125032403,resnet50,0.30807170139788975
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289110.5302350521,0.037,1110.4932350520976,20,1110.4932350520976,resnet50,0.30847034307002713
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289111.9743449688,0.036,1111.938344968774,20,1111.938344968774,resnet50,0.3088717624913261
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,289114.02663111687,0.04,1113.986631116888,20,1113.986631116888,resnet50,0.3094407308658022
